日期,所属集团,酒店名称,保底房型,官网会员价,我方报价
2022-08-25,万豪,青岛威斯汀酒店,"1张特大床,城市景观,客房",1421.00,1359.95
2022-08-25,万豪,青岛威斯汀酒店,"2张双人床,大型客房",1441.00,1378.95
2022-08-25,万豪,青岛威斯汀酒店,"1张特大床,大型客房",1519.00,1453.05
2022-08-25,万豪,青岛威斯汀酒店,"2张双人床,局部海景,行政酒廊礼遇,客房",1605.00,1534.75
2022-08-25,万豪,青岛威斯汀酒店,"1张特大床,城市景观,单卧室套房",1617.00,1546.15
2022-08-25,万豪,青岛威斯汀酒店,"1张特大床,局部海景,行政酒廊礼遇,客房",1683.00,1608.85
2022-08-25,万豪,青岛威斯汀酒店,"1张特大床,行政酒廊礼遇,单卧室精致套房",1781.00,1701.95
2022-08-25,万豪,青岛威斯汀酒店,"行政酒廊礼遇,客房,2张双人床,海洋景观,顶层",1997.00,1907.15
2022-08-25,万豪,青岛威斯汀酒店,"行政酒廊礼遇,客房,1张特大床,海洋景观,高楼层",2118.00,2012.10
2022-08-25,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,海洋景观,高楼层",3087.00,2901.78
2022-08-25,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室住宅式套房,1张特大床,城市景观,高楼层",4262.00,4006.28
2022-08-25,万豪,青岛瑞吉酒店,"豪华海景双床房,客房,2张单人床,海洋景观",2456.00,2333.20
2022-08-25,万豪,青岛瑞吉酒店,"豪华海景双床房,客房,2张单人床,海洋景观",2616.00,2485.20
2022-08-25,万豪,青岛瑞吉酒店,"天际海景双床房,客房,2张单人床,海洋景观",2681.00,2546.95
2022-08-25,万豪,青岛瑞吉酒店,"八大关滨海景观大床房,客房,1张特大床,八大关景观,海洋景观",2751.00,2613.45
2022-08-25,万豪,青岛瑞吉酒店,"奥帆海港景观大床房,客房,1张特大床,天际线景观",2798.00,2658.10
2022-08-25,万豪,青岛瑞吉酒店,"天际海景双床房,客房,2张单人床,海洋景观",2845.00,2702.75
2022-08-25,万豪,青岛瑞吉酒店,"八大关滨海景观大床房,客房,1张特大床,八大关景观,海洋景观",2915.00,2769.25
2022-08-25,万豪,青岛瑞吉酒店,"奥帆海港景观大床房,客房,1张特大床,天际线景观",2961.00,2812.95
2022-08-25,万豪,青岛瑞吉酒店,"约翰雅各布阿斯特海景套房,套房,1张特大床,海洋景观",5363.00,5041.22
2022-08-25,万豪,青岛瑞吉酒店,"约翰雅各布阿斯特海景套房,套房,1张特大床,海洋景观",5526.00,5194.44
2022-08-25,万豪,青岛瑞吉酒店,"卡罗琳阿斯特海景套房,1卧室套房,1张特大床,海洋景观",5596.00,5260.24
2022-08-25,万豪,青岛瑞吉酒店,"卡罗琳阿斯特海景套房,1卧室套房,1张特大床,海洋景观",5760.00,5414.40
2022-08-25,万豪,青岛瑞吉酒店,"大都会海景套房,1卧室套房,1张特大床,海洋景观",13992.00,13152.48
2022-08-25,万豪,青岛瑞吉酒店,"总统套房,1张特大床,海洋景观",78888.00,74154.72
2022-08-25,万豪,青岛富力艾美酒店,"2张单人床,客房",815.00,794.25
2022-08-25,万豪,青岛富力艾美酒店,"客房,2张单人床",883.00,858.85
2022-08-25,万豪,青岛富力艾美酒店,"1张特大床,行政酒廊礼遇,客房",1098.00,1053.10
2022-08-25,万豪,青岛富力艾美酒店,"1张特大床,行政酒廊礼遇,单卧室精致套房",2773.00,2634.35
2022-08-25,万豪,青岛富力艾美酒店,"1张特大床,行政酒廊礼遇,大型单卧室套房",3459.00,3251.46
2022-08-25,万豪,黄岛泰成喜来登酒店,"1张特大床,客房",684.00,669.80
2022-08-25,万豪,黄岛泰成喜来登酒店,"客房,1张特大床,城市景观,城市景观",733.00,716.35
2022-08-25,万豪,黄岛泰成喜来登酒店,"1张特大床,海景,客房",782.00,762.90
2022-08-25,万豪,黄岛泰成喜来登酒店,"客房,1张特大床,唐岛湾景观,海洋景观",831.00,809.45
2022-08-25,万豪,黄岛泰成喜来登酒店,"1张特大床,行政酒廊礼遇,客房",978.00,949.10
2022-08-25,万豪,黄岛泰成喜来登酒店,"1张特大床,行政酒廊礼遇,单卧室套房",1076.00,1032.20
2022-08-25,万豪,黄岛泰成喜来登酒店,"1张特大床,海景,行政酒廊礼遇,单卧室套房",1174.00,1125.30
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"双床房,客房,2张单人床",734.00,717.30
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"双床房,客房,2张单人床",759.00,741.05
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"豪华客房,客房,1张特大床",780.00,761.00
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"豪华客房,客房,1张特大床",826.00,804.70
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"行政楼层,客房,1张特大床,高楼层",906.00,880.70
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"1卧室小型套房,1张特大床",963.00,934.85
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"行政套房,行政酒廊礼遇,1卧室大型套房,1张特大床",1020.00,979.00
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,远离电梯",1077.00,1033.15
2022-08-25,万豪,青岛城阳宝龙福朋喜来登酒店,"总统套房,行政楼层,2卧室总统套房,高楼层",5770.00,5423.80
2022-08-25,万豪,青岛西海岸隆和艾美度假酒店,"双人床客房,客房,2张双人床,城市景观",889.00,864.55
2022-08-25,万豪,青岛西海岸隆和艾美度假酒店,"双人床客房,客房,2张双人床,城市景观",949.00,921.55
2022-08-25,万豪,青岛西海岸隆和艾美度假酒店,"探索海景套房,1卧室大型套房,1张特大床,海洋景观,阳台",1526.00,1459.70
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"舒适客房,客房,1张特大床,城市景观",546.00,538.70
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"舒适客房,客房,1张特大床,城市景观",608.00,597.60
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"海景客房,客房,1张特大床,海洋景观",644.00,631.80
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"海景客房,客房,1张特大床,海洋景观",708.00,692.60
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"海景开放式套房,1卧室小型套房,张特大床,海洋景观",840.00,818.00
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"福朋套房,1卧室大型套房,1张特大床,海洋景观",1036.00,994.20
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"豪华海景套房,2卧室2厅套房,卧室1:1张特大床,卧室2:2张双人床",1820.00,1739.00
2022-08-25,万豪,青岛西海岸隆和福朋喜来登酒店,"总统套房,行政楼层,2卧室总统套房,海洋景观",3592.00,3376.48
2022-08-25,万豪,青岛西海岸威斯汀酒店,"2张单人床,客房",734.00,717.30
2022-08-25,万豪,青岛西海岸威斯汀酒店,"2张单人床,大型客房",774.00,755.30
2022-08-26,万豪,青岛威斯汀酒店,"1张特大床,城市景观,客房",1186.00,1136.70
2022-08-26,万豪,青岛威斯汀酒店,"1张特大床,大型客房",1225.00,1173.75
2022-08-26,万豪,青岛威斯汀酒店,"1张特大床,城市景观,单卧室精致套房",1253.00,1200.35
2022-08-26,万豪,青岛威斯汀酒店,"客房,2张双人床,城市景观",1269.00,1215.55
2022-08-26,万豪,青岛威斯汀酒店,"大型客房,1张特大床,城市景观",1309.00,1253.55
2022-08-26,万豪,青岛威斯汀酒店,"1卧室小型套房,1张特大床,城市景观",1339.00,1282.05
2022-08-26,万豪,青岛威斯汀酒店,"1卧室套房,1张特大床,城市景观",1399.00,1339.05
2022-08-26,万豪,青岛威斯汀酒店,"1张特大床,城市景观,行政酒廊礼遇,客房",1424.00,1362.80
2022-08-26,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室小型套房,1张特大床,城市景观",1491.00,1426.45
2022-08-26,万豪,青岛威斯汀酒店,"行政酒廊礼遇,客房,1张特大床,海洋景观,高楼层",1900.00,1815.00
2022-08-26,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,城市景观",2061.00,1957.95
2022-08-26,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,海洋景观,高楼层",2441.00,2318.95
2022-08-26,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室住宅式套房,1张特大床,城市景观,高楼层",3896.00,3662.24
2022-08-26,万豪,青岛瑞吉酒店,"云端大床房,客房,1张特大床,城市景观",2456.00,2333.20
2022-08-26,万豪,青岛瑞吉酒店,"云端大床房,客房,1张特大床,城市景观",2586.00,2456.70
2022-08-26,万豪,青岛瑞吉酒店,"天际海景大床房,客房,1张特大床,海洋景观",2856.00,2713.20
2022-08-26,万豪,青岛瑞吉酒店,"八大关滨海景观大床房,客房,1张特大床,八大关景观,海洋景观",2926.00,2779.70
2022-08-26,万豪,青岛瑞吉酒店,"天际海景大床房,客房,1张特大床,海洋景观",2936.00,2789.20
2022-08-26,万豪,青岛瑞吉酒店,"奥帆海港景观大床房,客房,1张特大床,天际线景观",2973.00,2824.35
2022-08-26,万豪,青岛瑞吉酒店,"八大关滨海景观大床房,客房,1张特大床,八大关景观,海洋景观",3089.00,2903.66
2022-08-26,万豪,青岛瑞吉酒店,"奥帆海港景观大床房,客房,1张特大床,天际线景观",3136.00,2947.84
2022-08-26,万豪,青岛瑞吉酒店,"约翰雅各布阿斯特海景套房,套房,1张特大床,海洋景观",5538.00,5205.72
2022-08-26,万豪,青岛瑞吉酒店,"约翰雅各布阿斯特海景套房,套房,1张特大床,海洋景观",5701.00,5358.94
2022-08-26,万豪,青岛瑞吉酒店,"卡罗琳阿斯特海景套房,1卧室套房,1张特大床,海洋景观",5771.00,5424.74
2022-08-26,万豪,青岛瑞吉酒店,"卡罗琳阿斯特海景套房,1卧室套房,1张特大床,海洋景观",5934.00,5577.96
2022-08-26,万豪,青岛瑞吉酒店,"大都会海景套房,1卧室套房,1张特大床,海洋景观",14166.00,13316.04
2022-08-26,万豪,青岛瑞吉酒店,"总统套房,1张特大床,海洋景观",78888.00,74154.72
2022-08-26,万豪,青岛富力艾美酒店,"1张特大床,高楼层,客房",808.00,787.60
2022-08-26,万豪,青岛富力艾美酒店,"客房,1张特大床,高楼层",850.00,827.50
2022-08-26,万豪,青岛富力艾美酒店,"1张特大床,大型客房",866.00,842.70
2022-08-26,万豪,青岛富力艾美酒店,"大型客房,1张特大床",932.00,905.40
2022-08-26,万豪,黄岛泰成喜来登酒店,"1张特大床,海景,行政酒廊礼遇,大使套房",3893.00,3659.42
2022-08-26,万豪,黄岛泰成喜来登酒店,"1张特大床,海景,行政酒廊礼遇,总统套房",18142.00,17053.48
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"双床房,客房,2张单人床",616.00,605.20
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"双床房,客房,2张单人床",659.00,646.05
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"豪华客房,客房,1张特大床",661.00,647.95
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"豪华客房,客房,1张特大床",705.00,689.75
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"行政楼层,客房,1张特大床,高楼层",783.00,763.85
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"1卧室小型套房,1张特大床",838.00,816.10
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"行政套房,行政酒廊礼遇,1卧室大型套房,1张特大床",893.00,868.35
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,远离电梯",949.00,921.55
2022-08-26,万豪,青岛城阳宝龙福朋喜来登酒店,"总统套房,行政楼层,2卧室总统套房,高楼层",5593.00,5257.42
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"舒适客房,客房,1张特大床,城市景观",596.00,586.20
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"舒适客房,客房,1张特大床,城市景观",677.00,663.15
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"海景客房,客房,1张特大床,海洋景观",691.00,676.45
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"海景客房,客房,1张特大床,海洋景观",777.00,758.15
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"海景开放式套房,1卧室小型套房,张特大床,海洋景观",881.00,856.95
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"福朋套房,1卧室大型套房,1张特大床,海洋景观",1071.00,1027.45
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"豪华海景套房,2卧室2厅套房,卧室1:1张特大床,卧室2:2张双人床",1831.00,1749.45
2022-08-26,万豪,青岛西海岸隆和福朋喜来登酒店,"总统套房,行政楼层,2卧室总统套房,海洋景观",3482.00,3273.08
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"1张特大床,客房",569.00,560.55
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"2张双人床,高楼层-18层及以上楼层,客房",587.00,577.65
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"客房,1张特大床",617.00,606.15
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"客房,1张特大床,城市景观",644.00,631.80
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"1张特大床,行政酒廊礼遇,客房",759.00,741.05
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"1张特大床,行政酒廊礼遇,单卧室套房",853.00,830.35
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"礼宾酒廊礼遇,1卧室套房,1张特大床",869.00,845.55
2022-08-26,万豪,青岛胶州绿城喜来登酒店,"1张特大床,行政酒廊礼遇,大型单卧室套房",949.00,921.55
2022-08-26,万豪,青岛西海岸威斯汀酒店,"2张单人床,客房",712.00,696.40
2022-08-26,万豪,青岛西海岸威斯汀酒店,"2张单人床,大型客房",750.00,732.50
2022-08-26,万豪,青岛西海岸威斯汀酒店,"客房,2张单人床",760.00,742.00
2022-08-26,万豪,青岛西海岸威斯汀酒店,"1张特大床,大型客房",769.00,750.55
2022-08-26,万豪,青岛西海岸威斯汀酒店,"大型客房,2张单人床",797.00,777.15
2022-08-26,万豪,青岛西海岸威斯汀酒店,"大型客房,1张特大床",817.00,796.15
2022-08-26,万豪,青岛西海岸威斯汀酒店,"2张单人床,行政酒廊礼遇,大型客房",996.00,966.20
2022-08-26,万豪,青岛西海岸威斯汀酒店,"1张特大床,行政酒廊礼遇,大型客房",1016.00,975.20
2022-08-26,万豪,青岛西海岸威斯汀酒店,"行政酒廊礼遇,大型客房,2张单人床",1049.00,1006.55
2022-08-26,万豪,青岛西海岸威斯汀酒店,"行政酒廊礼遇,大型客房,1张特大床",1069.00,1025.55
2022-08-26,万豪,青岛西海岸威斯汀酒店,"1张特大床,行政酒廊礼遇,套房",1073.00,1029.35
2022-08-26,万豪,青岛西海岸威斯汀酒店,"行政酒廊礼遇,1卧室套房,张特大床",1129.00,1082.55
2022-08-26,万豪,青岛西海岸威斯汀酒店,"1张特大床,行政酒廊礼遇,大型套房",2292.00,2177.40
2022-08-27,万豪,青岛威斯汀酒店,"1张特大床,大型客房",1064.00,1020.80
2022-08-27,万豪,青岛威斯汀酒店,"1张特大床,城市景观,单卧室精致套房",1092.00,1047.40
2022-08-27,万豪,青岛威斯汀酒店,"客房,2张双人床,城市景观",1119.00,1073.05
2022-08-27,万豪,青岛威斯汀酒店,"大型客房,1张特大床,城市景观",1139.00,1092.05
2022-08-27,万豪,青岛威斯汀酒店,"1卧室小型套房,1张特大床,城市景观",1169.00,1120.55
2022-08-27,万豪,青岛威斯汀酒店,"1卧室套房,1张特大床,城市景观",1238.00,1186.10
2022-08-27,万豪,青岛威斯汀酒店,"1张特大床,城市景观,行政酒廊礼遇,客房",1282.00,1227.90
2022-08-27,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室小型套房,1张特大床,城市景观",1330.00,1273.50
2022-08-27,万豪,青岛威斯汀酒店,"行政酒廊礼遇,客房,1张特大床,海洋景观,高楼层",1750.00,1672.50
2022-08-27,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,城市景观",1899.00,1814.05
2022-08-27,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,海洋景观,高楼层",2279.00,2165.05
2022-08-27,万豪,青岛威斯汀酒店,"行政酒廊礼遇,1卧室住宅式套房,1张特大床,城市景观,高楼层",3735.00,3510.90
2022-08-27,万豪,青岛瑞吉酒店,"天际海景大床房,客房,1张特大床,海洋景观",3264.00,3068.16
2022-08-27,万豪,青岛瑞吉酒店,"天际海景大床房,客房,1张特大床,海洋景观",3344.00,3143.36
2022-08-27,万豪,青岛瑞吉酒店,"奥帆海港景观大床房,客房,1张特大床,天际线景观",3381.00,3178.14
2022-08-27,万豪,青岛瑞吉酒店,"奥帆海港景观大床房,客房,1张特大床,天际线景观",3544.00,3331.36
2022-08-27,万豪,青岛瑞吉酒店,"约翰雅各布阿斯特海景套房,套房,1张特大床,海洋景观",5946.00,5589.24
2022-08-27,万豪,青岛瑞吉酒店,"约翰雅各布阿斯特海景套房,套房,1张特大床,海洋景观",6109.00,5742.46
2022-08-27,万豪,青岛瑞吉酒店,"卡罗琳阿斯特海景套房,1卧室套房,1张特大床,海洋景观",6179.00,5808.26
2022-08-27,万豪,青岛瑞吉酒店,"卡罗琳阿斯特海景套房,1卧室套房,1张特大床,海洋景观",6343.00,5962.42
2022-08-27,万豪,青岛瑞吉酒店,"大都会海景套房,1卧室套房,1张特大床,海洋景观",14575.00,13700.50
2022-08-27,万豪,青岛瑞吉酒店,"总统套房,1张特大床,海洋景观",78888.00,74154.72
2022-08-27,万豪,青岛富力艾美酒店,"客房,1张特大床,高楼层",874.00,850.30
2022-08-27,万豪,青岛富力艾美酒店,"大型客房,1张特大床",932.00,905.40
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"2张单人床,城市景观,客房",626.00,614.70
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"2张单人床,山峦景观,客房",628.00,616.60
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"1张特大床,城市景观,客房",642.00,629.90
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"1张特大床,山峦景观,客房",644.00,631.80
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"客房,2张单人床,城市景观",658.00,645.10
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"1张特大床,湖景,客房",661.00,647.95
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"客房,2张单人床,山峦景观,高楼层",675.00,661.25
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"客房,1张特大床,城市景观",676.00,662.20
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"客房,1张特大床,山峦景观,高楼层",692.00,677.40
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"客房,1张特大床,湖泊景观,高楼层",708.00,692.60
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"行政酒廊礼遇,客房,2张单人床,城市景观,高楼层",758.00,740.10
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"行政酒廊礼遇,客房,1张特大床,城市景观,高楼层",776.00,757.20
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"1张特大床,湖景,行政酒廊礼遇,套房",811.00,790.45
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"行政酒廊礼遇,套房,1张特大床,湖泊景观",854.00,831.30
2022-08-27,万豪,青岛李沧绿城喜来登酒店,"1张特大床,湖景,行政酒廊礼遇,大型套房",1642.00,1569.90
2022-08-27,万豪,黄岛泰成喜来登酒店,"1张特大床,客房",663.00,649.85
2022-08-27,万豪,黄岛泰成喜来登酒店,"客房,1张特大床,城市景观,城市景观",710.00,694.50
2022-08-27,万豪,黄岛泰成喜来登酒店,"1张特大床,海景,客房",757.00,739.15
2022-08-27,万豪,黄岛泰成喜来登酒店,"客房,1张特大床,唐岛湾景观,海洋景观",805.00,784.75
2022-08-27,万豪,黄岛泰成喜来登酒店,"1张特大床,行政酒廊礼遇,客房",947.00,919.65
2022-08-27,万豪,黄岛泰成喜来登酒店,"1张特大床,行政酒廊礼遇,单卧室套房",1043.00,1000.85
2022-08-27,万豪,黄岛泰成喜来登酒店,"1张特大床,海景,行政酒廊礼遇,单卧室套房",1138.00,1091.10
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"双床房,客房,2张单人床",529.00,522.55
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"双床房,客房,2张单人床",567.00,558.65
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"豪华客房,客房,1张特大床",573.00,564.35
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"豪华客房,客房,1张特大床",617.00,606.15
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"行政楼层,客房,1张特大床,高楼层",695.00,680.25
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"1卧室小型套房,1张特大床",751.00,733.45
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"行政套房,行政酒廊礼遇,1卧室大型套房,1张特大床",806.00,785.70
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"行政酒廊礼遇,1卧室大型套房,1张特大床,远离电梯",861.00,837.95
2022-08-27,万豪,青岛城阳宝龙福朋喜来登酒店,"总统套房,行政楼层,2卧室总统套房,高楼层",5593.00,5257.42
2022-08-27,万豪,青岛西海岸隆和艾美度假酒店,"双人床客房,客房,2张双人床,城市景观",862.00,838.90
2022-08-27,万豪,青岛西海岸隆和艾美度假酒店,"双人床客房,客房,2张双人床,城市景观",919.00,893.05
2022-08-27,万豪,青岛西海岸隆和艾美度假酒店,"双人床海景房,客房,2张双人床,海洋景观,阳台",957.00,929.15
2022-08-27,万豪,青岛西海岸隆和艾美度假酒店,"双人床海景房,客房,2张双人床,海洋景观,阳台",1014.00,973.30
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"舒适客房,客房,1张特大床,城市景观",530.00,523.50
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"舒适客房,客房,1张特大床,城市景观",608.00,597.60
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"海景客房,客房,1张特大床,海洋景观",625.00,613.75
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"海景客房,客房,1张特大床,海洋景观",708.00,692.60
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"海景开放式套房,1卧室小型套房,张特大床,海洋景观",815.00,794.25
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"福朋套房,1卧室大型套房,1张特大床,海洋景观",1005.00,964.75
2022-08-27,万豪,青岛西海岸隆和福朋喜来登酒店,"总统套房,行政楼层,2卧室总统套房,海洋景观",3482.00,3273.08
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"1张特大床,客房",569.00,560.55
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"1张特大床,城市景观,客房",587.00,577.65
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"客房,1张特大床",617.00,606.15
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"客房,1张特大床,城市景观",644.00,631.80
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"1张特大床,行政酒廊礼遇,客房",759.00,741.05
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"1张特大床,行政酒廊礼遇,单卧室套房",853.00,830.35
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"礼宾酒廊礼遇,1卧室套房,1张特大床",938.00,911.10
2022-08-27,万豪,青岛胶州绿城喜来登酒店,"1张特大床,行政酒廊礼遇,大型单卧室套房",949.00,921.55
2022-08-27,万豪,青岛西海岸威斯汀酒店,"2张单人床,客房",588.00,578.60
2022-08-27,万豪,青岛西海岸威斯汀酒店,"1张特大床,客房",607.00,596.65
2022-08-27,万豪,青岛西海岸威斯汀酒店,"2张单人床,大型客房",627.00,615.65
2022-08-27,万豪,青岛西海岸威斯汀酒店,"客房,2张单人床",636.00,624.20
2022-08-27,万豪,青岛西海岸威斯汀酒店,"1张特大床,大型客房",645.00,632.75
